520.0, 840.0
520.0, 853.3333333333333
520.0, 866.6666666666667
520.0, 880.0
533.3333333333333, 880.0
546.6666666666667, 880.0
560.0, 880.0
573.3333333333333, 880.0
586.6666666666667, 880.0
600.0, 880.0
610.3527618041007, 881.3629669484372
620.0, 885.3589838486223
628.2842712474619, 891.715728752538
634.6410161513776, 900.0
638.6370330515628, 909.6472381958993
640.0, 920.0
641.3629669484374, 930.3527618041007
645.3589838486223, 940.0
651.7157287525381, 948.284271247462
660.0, 954.6410161513777
669.6472381958993, 958.6370330515628
680.0, 960.0
693.3333333333333, 960.0
706.6666666666667, 960.0
720.0, 960.0
733.3333333333333, 960.0
746.6666666666667, 960.0
760.0, 960.0
773.3333333333335, 960.0
786.6666666666665, 960.0
800.0, 960.0
813.3333333333335, 960.0
826.6666666666665, 960.0
840.0, 960.0
850.3527618041007, 958.6370330515628
860.0, 954.6410161513775
868.2842712474619, 948.2842712474619
874.6410161513777, 940.0
878.6370330515626, 930.3527618041007
880.0, 920.0
881.3629669484374, 909.6472381958993
885.3589838486223, 900.0
891.7157287525381, 891.7157287525381
900.0, 885.3589838486225
909.6472381958993, 881.3629669484372
920.0, 880.0
933.3333333333335, 880.0
946.6666666666665, 880.0
960.0, 880.0
973.3333333333335, 880.0
986.6666666666665, 880.0
1000.0, 880.0
1013.3333333333335, 880.0
1026.6666666666665, 880.0
1040.0, 880.0
1053.3333333333335, 880.0
1066.6666666666665, 880.0
1080.0, 880.0
1093.3333333333333, 880.0
1106.6666666666667, 880.0
1120.0, 880.0
1133.3333333333333, 880.0
1146.6666666666667, 880.0
1160.0, 880.0
1173.3333333333333, 880.0
1186.6666666666667, 880.0
1200.0, 880.0
1213.3333333333333, 880.0
1226.6666666666667, 880.0
1240.0, 880.0
1253.3333333333335, 880.0
1266.6666666666665, 880.0
1280.0, 880.0
1293.3333333333335, 880.0
1306.6666666666665, 880.0
1320.0, 880.0
1333.3333333333335, 880.0
1346.6666666666665, 880.0
1360.0, 880.0
1373.3333333333335, 880.0
1386.6666666666665, 880.0
1400.0, 880.0
1413.3333333333335, 880.0
1426.6666666666665, 880.0
1440.0, 880.0
1453.3333333333335, 880.0
1466.6666666666665, 880.0
1480.0, 880.0
1493.3333333333335, 880.0
1506.6666666666665, 880.0
1520.0, 880.0
1530.3527618041007, 878.6370330515628
1540.0, 874.6410161513775
1548.284271247462, 868.2842712474619
1554.6410161513772, 860.0
1558.6370330515626, 850.3527618041007
1560.0, 840.0
1560.0, 826.6666666666667
1560.0, 813.3333333333333
1560.0, 800.0
1560.0, 786.6666666666667
1560.0, 773.3333333333333
